Country,Indicator Code,Indicator Name,Year,Value
GBR,SE.PRM.TCAQ.ZS,Trained teachers primary percent,2008,
GBR,SE.PRM.TCAQ.ZS,Trained teachers primary percent,2007,
GBR,SE.PRM.TCAQ.ZS,Trained teachers primary percent,2006,
GBR,SE.PRM.TCAQ.ZS,Trained teachers primary percent,2005,
GBR,SE.PRM.TCAQ.ZS,Trained teachers primary percent,2004,
GBR,SE.PRM.TCAQ.ZS,Trained teachers primary percent,2003,
GBR,SE.PRM.TCAQ.ZS,Trained teachers primary percent,2002,
GBR,SE.PRM.TCAQ.ZS,Trained teachers primary percent,2001,
GBR,SE.PRM.TCAQ.ZS,Trained teachers primary percent,2000,
GBR,SE.SEC.NENR,Secondary net enrollment rate,2024,
GBR,SE.SEC.NENR,Secondary net enrollment rate,2023,
GBR,SE.SEC.NENR,Secondary net enrollment rate,2022,
GBR,SE.SEC.NENR,Secondary net enrollment rate,2021,
GBR,SE.SEC.NENR,Secondary net enrollment rate,2020,
GBR,SE.SEC.NENR,Secondary net enrollment rate,2019,
GBR,SE.SEC.NENR,Secondary net enrollment rate,2018,
GBR,SE.SEC.NENR,Secondary net enrollment rate,2017,97.13247
GBR,SE.SEC.NENR,Secondary net enrollment rate,2016,
GBR,SE.SEC.NENR,Secondary net enrollment rate,2015,98.13521
GBR,SE.SEC.NENR,Secondary net enrollment rate,2014,97.18701
GBR,SE.SEC.NENR,Secondary net enrollment rate,2013,93.84317
GBR,SE.SEC.NENR,Secondary net enrollment rate,2012,90.8005
GBR,SE.SEC.NENR,Secondary net enrollment rate,2011,92.958
GBR,SE.SEC.NENR,Secondary net enrollment rate,2010,96.16818
GBR,SE.SEC.NENR,Secondary net enrollment rate,2009,94.46231
GBR,SE.SEC.NENR,Secondary net enrollment rate,2008,92.61934
GBR,SE.SEC.NENR,Secondary net enrollment rate,2007,91.17435
GBR,SE.SEC.NENR,Secondary net enrollment rate,2006,92.34619
GBR,SE.SEC.NENR,Secondary net enrollment rate,2005,95.55691
GBR,SE.SEC.NENR,Secondary net enrollment rate,2004,95.02938
GBR,SE.SEC.NENR,Secondary net enrollment rate,2003,95.47093
GBR,SE.SEC.NENR,Secondary net enrollment rate,2002,95.64137
GBR,SE.SEC.NENR,Secondary net enrollment rate,2001,94.95354
GBR,SE.SEC.NENR,Secondary net enrollment rate,2000,94.68536
GBR,SE.XPD.TOTL.GD.ZS,Education expenditure GDP percent,2024,
GBR,SE.XPD.TOTL.GD.ZS,Education expenditure GDP percent,2023,
GBR,SE.XPD.TOTL.GD.ZS,Education expenditure GDP percent,2022,4.95917558670044
GBR,SE.XPD.TOTL.GD.ZS,Education expenditure GDP percent,2021,5.90458011627197
GBR,SE.XPD.TOTL.GD.ZS,Education expenditure GDP percent,2020,5.43935012817383
GBR,SE.XPD.TOTL.GD.ZS,Education expenditure GDP percent,2019,5.26115989685059
GBR,SE.XPD.TOTL.GD.ZS,Education expenditure GDP percent,2018,5.20437002182007
GBR,SE.XPD.TOTL.GD.ZS,Education expenditure GDP percent,2017,5.45256996154785
GBR,SE.XPD.TOTL.GD.ZS,Education expenditure GDP percent,2016,5.42795991897583
GBR,SE.XPD.TOTL.GD.ZS,Education expenditure GDP percent,2015,5.55452013015747
GBR,SE.XPD.TOTL.GD.ZS,Education expenditure GDP percent,2014,5.60134983062744
GBR,SE.XPD.TOTL.GD.ZS,Education expenditure GDP percent,2013,5.52530002593994
GBR,SE.XPD.TOTL.GD.ZS,Education expenditure GDP percent,2012,5.57887411117554
GBR,SE.XPD.TOTL.GD.ZS,Education expenditure GDP percent,2011,5.57218980789185
GBR,SE.XPD.TOTL.GD.ZS,Education expenditure GDP percent,2010,5.69867992401123
GBR,SE.XPD.TOTL.GD.ZS,Education expenditure GDP percent,2009,5.06263017654419
GBR,SE.XPD.TOTL.GD.ZS,Education expenditure GDP percent,2008,4.90973997116089
GBR,SE.XPD.TOTL.GD.ZS,Education expenditure GDP percent,2007,4.9244499206543
GBR,SE.XPD.TOTL.GD.ZS,Education expenditure GDP percent,2006,4.97649002075195
GBR,SE.XPD.TOTL.GD.ZS,Education expenditure GDP percent,2005,4.92976999282837
GBR,SE.XPD.TOTL.GD.ZS,Education expenditure GDP percent,2004,4.73554992675781
GBR,SE.XPD.TOTL.GD.ZS,Education expenditure GDP percent,2003,4.8012900352478
GBR,SE.XPD.TOTL.GD.ZS,Education expenditure GDP percent,2002,4.61192989349365
GBR,SE.XPD.TOTL.GD.ZS,Education expenditure GDP percent,2001,4.10014009475708
GBR,SE.XPD.TOTL.GD.ZS,Education expenditure GDP percent,2000,4.01821994781494
GBR,SE.SEC.TCAQ.ZS,Trained teachers secondary percent,2024,
GBR,SE.SEC.TCAQ.ZS,Trained teachers secondary percent,2023,
GBR,SE.SEC.TCAQ.ZS,Trained teachers secondary percent,2022,
GBR,SE.SEC.TCAQ.ZS,Trained teachers secondary percent,2021,
GBR,SE.SEC.TCAQ.ZS,Trained teachers secondary percent,2020,
GBR,SE.SEC.TCAQ.ZS,Trained teachers secondary percent,2019,
GBR,SE.SEC.TCAQ.ZS,Trained teachers secondary percent,2018,
GBR,SE.SEC.TCAQ.ZS,Trained teachers secondary percent,2017,
GBR,SE.SEC.TCAQ.ZS,Trained teachers secondary percent,2016,
GBR,SE.SEC.TCAQ.ZS,Trained teachers secondary percent,2015,
GBR,SE.SEC.TCAQ.ZS,Trained teachers secondary percent,2014,
GBR,SE.SEC.TCAQ.ZS,Trained teachers secondary percent,2013,
GBR,SE.SEC.TCAQ.ZS,Trained teachers secondary percent,2012,
GBR,SE.SEC.TCAQ.ZS,Trained teachers secondary percent,2011,
GBR,SE.SEC.TCAQ.ZS,Trained teachers secondary percent,2010,
GBR,SE.SEC.TCAQ.ZS,Trained teachers secondary percent,2009,
GBR,SE.SEC.TCAQ.ZS,Trained teachers secondary percent,2008,
GBR,SE.SEC.TCAQ.ZS,Trained teachers secondary percent,2007,
GBR,SE.SEC.TCAQ.ZS,Trained teachers secondary percent,2006,
GBR,SE.SEC.TCAQ.ZS,Trained teachers secondary percent,2005,
GBR,SE.SEC.TCAQ.ZS,Trained teachers secondary percent,2004,
GBR,SE.SEC.TCAQ.ZS,Trained teachers secondary percent,2003,
GBR,SE.SEC.TCAQ.ZS,Trained teachers secondary percent,2002,
GBR,SE.SEC.TCAQ.ZS,Trained teachers secondary percent,2001,
GBR,SE.SEC.TCAQ.ZS,Trained teachers secondary percent,2000,
CAN,NY.GDP.MKTP.KD.ZG,GDP growth annual,2024,1.5280811085284
CAN,NY.GDP.MKTP.KD.ZG,GDP growth annual,2023,1.52874550838358
CAN,NY.GDP.MKTP.KD.ZG,GDP growth annual,2022,4.18903628100851
CAN,NY.GDP.MKTP.KD.ZG,GDP growth annual,2021,5.95052802804381
CAN,NY.GDP.MKTP.KD.ZG,GDP growth annual,2020,-5.03823343468899
CAN,NY.GDP.MKTP.KD.ZG,GDP growth annual,2019,1.90843194590616
CAN,NY.GDP.MKTP.KD.ZG,GDP growth annual,2018,2.74296344906655
CAN,NY.GDP.MKTP.KD.ZG,GDP growth annual,2017,3.03383491200222
CAN,NY.GDP.MKTP.KD.ZG,GDP growth annual,2016,1.03855092490855
CAN,NY.GDP.MKTP.KD.ZG,GDP growth annual,2015,0.649971001734855
CAN,NY.GDP.MKTP.KD.ZG,GDP growth annual,2014,2.87346677785811
CAN,NY.GDP.MKTP.KD.ZG,GDP growth annual,2013,2.32581354806429
CAN,NY.GDP.MKTP.KD.ZG,GDP growth annual,2012,1.75566129145483
CAN,NY.GDP.MKTP.KD.ZG,GDP growth annual,2011,3.13719442170364
CAN,NY.GDP.MKTP.KD.ZG,GDP growth annual,2010,3.09080634469335
CAN,NY.GDP.MKTP.KD.ZG,GDP growth annual,2009,-2.91508621550267
CAN,NY.GDP.MKTP.KD.ZG,GDP growth annual,2008,0.995406301140747
CAN,NY.GDP.MKTP.KD.ZG,GDP growth annual,2007,2.04990463726786
CAN,NY.GDP.MKTP.KD.ZG,GDP growth annual,2006,2.63794375007348
CAN,NY.GDP.MKTP.KD.ZG,GDP growth annual,2005,3.21045439063563
CAN,NY.GDP.MKTP.KD.ZG,GDP growth annual,2004,3.09236384292251
CAN,NY.GDP.MKTP.KD.ZG,GDP growth annual,2003,1.80638512302554
CAN,NY.GDP.MKTP.KD.ZG,GDP growth annual,2002,2.99925535017809
CAN,NY.GDP.MKTP.KD.ZG,GDP growth annual,2001,1.87509810696022
CAN,NY.GDP.MKTP.KD.ZG,GDP growth annual,2000,5.1385391803606
CAN,NY.GDP.PCAP.CD,GDP per capita,2024,54282.6176051733
CAN,NY.GDP.PCAP.CD,GDP per capita,2023,54220.3285039875
CAN,NY.GDP.PCAP.CD,GDP per capita,2022,56256.8007264015
CAN,NY.GDP.PCAP.CD,GDP per capita,2021,52886.6616372703
CAN,NY.GDP.PCAP.CD,GDP per capita,2020,43537.839298904
CAN,NY.GDP.PCAP.CD,GDP per capita,2019,46352.8693445211
CAN,NY.GDP.PCAP.CD,GDP per capita,2018,46539.1761570405
CAN,NY.GDP.PCAP.CD,GDP per capita,2017,45129.628116623
CAN,NY.GDP.PCAP.CD,GDP per capita,2016,42314.0615817218
CAN,NY.GDP.PCAP.CD,GDP per capita,2015,43594.1941045394
CAN,NY.GDP.PCAP.CD,GDP per capita,2014,50960.8431174661
CAN,NY.GDP.PCAP.CD,GDP per capita,2013,52638.1187235237
CAN,NY.GDP.PCAP.CD,GDP per capita,2012,52670.3447335415
CAN,NY.GDP.PCAP.CD,GDP per capita,2011,52223.8588398531
CAN,NY.GDP.PCAP.CD,GDP per capita,2010,47560.6666009406
CAN,NY.GDP.PCAP.CD,GDP per capita,2009,40874.8831932903
CAN,NY.GDP.PCAP.CD,GDP per capita,2008,46710.2526864484
CAN,NY.GDP.PCAP.CD,GDP per capita,2007,44660.0838892281
CAN,NY.GDP.PCAP.CD,GDP per capita,2006,40504.0370977806
CAN,NY.GDP.PCAP.CD,GDP per capita,2005,36383.6600068095
CAN,NY.GDP.PCAP.CD,GDP per capita,2004,32145.5412620217
CAN,NY.GDP.PCAP.CD,GDP per capita,2003,28301.8645937428
CAN,NY.GDP.PCAP.CD,GDP per capita,2002,24256.0192337185
CAN,NY.GDP.PCAP.CD,GDP per capita,2001,23822.096210932
CAN,NY.GDP.PCAP.CD,GDP per capita,2000,24271.0020563821
CAN,SE.ENR.PRIM.FM.ZS,Female to male enrollment primary,2024,
CAN,SE.ENR.PRIM.FM.ZS,Female to male enrollment primary,2023,
CAN,SE.ENR.PRIM.FM.ZS,Female to male enrollment primary,2022,
CAN,SE.ENR.PRIM.FM.ZS,Female to male enrollment primary,2021,
CAN,SE.ENR.PRIM.FM.ZS,Female to male enrollment primary,2020,0.993439972400665
CAN,SE.ENR.PRIM.FM.ZS,Female to male enrollment primary,2019,0.994289994239807
CAN,SE.ENR.PRIM.FM.ZS,Female to male enrollment primary,2018,0.995660006999969
CAN,SE.ENR.PRIM.FM.ZS,Female to male enrollment primary,2017,0.997590005397797
CAN,SE.ENR.PRIM.FM.ZS,Female to male enrollment primary,2016,1.00085997581482
CAN,SE.ENR.PRIM.FM.ZS,Female to male enrollment primary,2015,1.00806999206543
CAN,SE.ENR.PRIM.FM.ZS,Female to male enrollment primary,2014,1.01198995113373
CAN,SE.ENR.PRIM.FM.ZS,Female to male enrollment primary,2013,1.01116001605988
CAN,SE.ENR.PRIM.FM.ZS,Female to male enrollment primary,2012,1.01076996326447
CAN,SE.ENR.PRIM.FM.ZS,Female to male enrollment primary,2011,1.00714004039764
CAN,SE.ENR.PRIM.FM.ZS,Female to male enrollment primary,2010,1.00521004199982
CAN,SE.ENR.PRIM.FM.ZS,Female to male enrollment primary,2009,1.00150001049042
CAN,SE.ENR.PRIM.FM.ZS,Female to male enrollment primary,2008,0.998160004615784
CAN,SE.ENR.PRIM.FM.ZS,Female to male enrollment primary,2007,0.995169997215271
CAN,SE.ENR.PRIM.FM.ZS,Female to male enrollment primary,2006,0.992699980735779
CAN,SE.ENR.PRIM.FM.ZS,Female to male enrollment primary,2005,0.991490006446838
CAN,SE.ENR.PRIM.FM.ZS,Female to male enrollment primary,2004,0.990970015525818
CAN,SE.ENR.PRIM.FM.ZS,Female to male enrollment primary,2003,
CAN,SE.ENR.PRIM.FM.ZS,Female to male enrollment primary,2002,
CAN,SE.ENR.PRIM.FM.ZS,Female to male enrollment primary,2001,
CAN,SE.ENR.PRIM.FM.ZS,Female to male enrollment primary,2000,1.00155997276306
CAN,SE.ENR.SECO.FM.ZS,Female to male enrollment secondary,2024,
CAN,SE.ENR.SECO.FM.ZS,Female to male enrollment secondary,2023,
CAN,SE.ENR.SECO.FM.ZS,Female to male enrollment secondary,2022,
CAN,SE.ENR.SECO.FM.ZS,Female to male enrollment secondary,2021,
CAN,SE.ENR.SECO.FM.ZS,Female to male enrollment secondary,2020,1.01105999946594
CAN,SE.ENR.SECO.FM.ZS,Female to male enrollment secondary,2019,1.00835001468658
CAN,SE.ENR.SECO.FM.ZS,Female to male enrollment secondary,2018,1.01071000099182
CAN,SE.ENR.SECO.FM.ZS,Female to male enrollment secondary,2017,1.01303994655609
CAN,SE.ENR.SECO.FM.ZS,Female to male enrollment secondary,2016,1.01515996456146
CAN,SE.ENR.SECO.FM.ZS,Female to male enrollment secondary,2015,1.00885999202728
CAN,SE.ENR.SECO.FM.ZS,Female to male enrollment secondary,2014,1.00567996501923
CAN,SE.ENR.SECO.FM.ZS,Female to male enrollment secondary,2013,1.00230002403259
CAN,SE.ENR.SECO.FM.ZS,Female to male enrollment secondary,2012,0.997669994831085
CAN,SE.ENR.SECO.FM.ZS,Female to male enrollment secondary,2011,0.979749977588654
CAN,SE.ENR.SECO.FM.ZS,Female to male enrollment secondary,2010,0.976580023765564
CAN,SE.ENR.SECO.FM.ZS,Female to male enrollment secondary,2009,0.976859986782074
CAN,SE.ENR.SECO.FM.ZS,Female to male enrollment secondary,2008,0.976610004901886
CAN,SE.ENR.SECO.FM.ZS,Female to male enrollment secondary,2007,0.978120028972626
CAN,SE.ENR.SECO.FM.ZS,Female to male enrollment secondary,2006,0.979920029640198
CAN,SE.ENR.SECO.FM.ZS,Female to male enrollment secondary,2005,0.978020012378693
CAN,SE.ENR.SECO.FM.ZS,Female to male enrollment secondary,2004,
CAN,SE.ENR.SECO.FM.ZS,Female to male enrollment secondary,2003,
CAN,SE.ENR.SECO.FM.ZS,Female to male enrollment secondary,2002,
CAN,SE.ENR.SECO.FM.ZS,Female to male enrollment secondary,2001,
CAN,SE.ENR.SECO.FM.ZS,Female to male enrollment secondary,2000,1.01946997642517
CAN,SE.ENR.TERT.FM.ZS,Female to male enrollment tertiary,2024,
CAN,SE.ENR.TERT.FM.ZS,Female to male enrollment tertiary,2023,
CAN,SE.ENR.TERT.FM.ZS,Female to male enrollment tertiary,2022,1.28161001205444
CAN,SE.ENR.TERT.FM.ZS,Female to male enrollment tertiary,2021,1.27986001968384
CAN,SE.ENR.TERT.FM.ZS,Female to male enrollment tertiary,2020,1.26691997051239
CAN,SE.ENR.TERT.FM.ZS,Female to male enrollment tertiary,2019,1.26526999473572
CAN,SE.ENR.TERT.FM.ZS,Female to male enrollment tertiary,2018,1.27374994754791
CAN,SE.ENR.TERT.FM.ZS,Female to male enrollment tertiary,2017,1.27496004104614
CAN,SE.ENR.TERT.FM.ZS,Female to male enrollment tertiary,2016,1.27482998371124
CAN,SE.ENR.TERT.FM.ZS,Female to male enrollment tertiary,2015,1.2763500213623
CAN,SE.ENR.TERT.FM.ZS,Female to male enrollment tertiary,2014,1.26971995830536
CAN,SE.ENR.TERT.FM.ZS,Female to male enrollment tertiary,2013,1.26154005527496
CAN,SE.ENR.TERT.FM.ZS,Female to male enrollment tertiary,2012,1.25336003303528
CAN,SE.ENR.TERT.FM.ZS,Female to male enrollment tertiary,2011,1.2537100315094
CAN,SE.ENR.TERT.FM.ZS,Female to male enrollment tertiary,2010,1.26011002063751
CAN,SE.ENR.TERT.FM.ZS,Female to male enrollment tertiary,2009,1.27377998828888
CAN,SE.ENR.TERT.FM.ZS,Female to male enrollment tertiary,2008,1.27310001850128
CAN,SE.ENR.TERT.FM.ZS,Female to male enrollment tertiary,2007,1.27389001846313
CAN,SE.ENR.TERT.FM.ZS,Female to male enrollment tertiary,2006,
CAN,SE.ENR.TERT.FM.ZS,Female to male enrollment tertiary,2005,
CAN,SE.ENR.TERT.FM.ZS,Female to male enrollment tertiary,2004,
CAN,SE.ENR.TERT.FM.ZS,Female to male enrollment tertiary,2003,
CAN,SE.ENR.TERT.FM.ZS,Female to male enrollment tertiary,2002,1.26490998268127
CAN,SE.ENR.TERT.FM.ZS,Female to male enrollment tertiary,2001,
CAN,SE.ENR.TERT.FM.ZS,Female to male enrollment tertiary,2000,1.2537100315094
CAN,SE.PRE.ENRR,Pre-primary gross enrollment ratio,2024,
CAN,SE.PRE.ENRR,Pre-primary gross enrollment ratio,2023,
CAN,SE.PRE.ENRR,Pre-primary gross enrollment ratio,2022,
CAN,SE.PRE.ENRR,Pre-primary gross enrollment ratio,2021,
CAN,SE.PRE.ENRR,Pre-primary gross enrollment ratio,2020,48.9200401306152
CAN,SE.PRE.ENRR,Pre-primary gross enrollment ratio,2019,
CAN,SE.PRE.ENRR,Pre-primary gross enrollment ratio,2018,48.7647094726563
CAN,SE.PRE.ENRR,Pre-primary gross enrollment ratio,2017,
CAN,SE.PRE.ENRR,Pre-primary gross enrollment ratio,2016,
CAN,SE.PRE.ENRR,Pre-primary gross enrollment ratio,2015,
CAN,SE.PRE.ENRR,Pre-primary gross enrollment ratio,2014,
CAN,SE.PRE.ENRR,Pre-primary gross enrollment ratio,2013,
CAN,SE.PRE.ENRR,Pre-primary gross enrollment ratio,2012,
CAN,SE.PRE.ENRR,Pre-primary gross enrollment ratio,2011,
CAN,SE.PRE.ENRR,Pre-primary gross enrollment ratio,2010,
CAN,SE.PRE.ENRR,Pre-primary gross enrollment ratio,2009,
CAN,SE.PRE.ENRR,Pre-primary gross enrollment ratio,2008,
CAN,SE.PRE.ENRR,Pre-primary gross enrollment ratio,2007,
CAN,SE.PRE.ENRR,Pre-primary gross enrollment ratio,2006,
CAN,SE.PRE.ENRR,Pre-primary gross enrollment ratio,2005,
CAN,SE.PRE.ENRR,Pre-primary gross enrollment ratio,2004,
CAN,SE.PRE.ENRR,Pre-primary gross enrollment ratio,2003,
CAN,SE.PRE.ENRR,Pre-primary gross enrollment ratio,2002,
CAN,SE.PRE.ENRR,Pre-primary gross enrollment ratio,2001,
CAN,SE.PRE.ENRR,Pre-primary gross enrollment ratio,2000,
CAN,SE.PRM.AGES,Primary school starting age,2024,
CAN,SE.PRM.AGES,Primary school starting age,2023,6.0
CAN,SE.PRM.AGES,Primary school starting age,2022,6.0
CAN,SE.PRM.AGES,Primary school starting age,2021,6.0
CAN,SE.PRM.AGES,Primary school starting age,2020,6.0
CAN,SE.PRM.AGES,Primary school starting age,2019,6.0
CAN,SE.PRM.AGES,Primary school starting age,2018,6.0
CAN,SE.PRM.AGES,Primary school starting age,2017,6.0
CAN,SE.PRM.AGES,Primary school starting age,2016,6.0
CAN,SE.PRM.AGES,Primary school starting age,2015,6.0
CAN,SE.PRM.AGES,Primary school starting age,2014,6.0
CAN,SE.PRM.AGES,Primary school starting age,2013,6.0
CAN,SE.PRM.AGES,Primary school starting age,2012,6.0
CAN,SE.PRM.AGES,Primary school starting age,2011,6.0
CAN,SE.PRM.AGES,Primary school starting age,2010,6.0
CAN,SE.PRM.AGES,Primary school starting age,2009,6.0
CAN,SE.PRM.AGES,Primary school starting age,2008,6.0
CAN,SE.PRM.AGES,Primary school starting age,2007,6.0
CAN,SE.PRM.AGES,Primary school starting age,2006,6.0
CAN,SE.PRM.AGES,Primary school starting age,2005,6.0
CAN,SE.PRM.AGES,Primary school starting age,2004,6.0
CAN,SE.PRM.AGES,Primary school starting age,2003,6.0
CAN,SE.PRM.AGES,Primary school starting age,2002,6.0
CAN,SE.PRM.AGES,Primary school starting age,2001,6.0
CAN,SE.PRM.AGES,Primary school starting age,2000,6.0
CAN,SE.PRM.CMPT.FE.ZS,Primary completion rate female,2024,
CAN,SE.PRM.CMPT.FE.ZS,Primary completion rate female,2023,
CAN,SE.PRM.CMPT.FE.ZS,Primary completion rate female,2022,
CAN,SE.PRM.CMPT.FE.ZS,Primary completion rate female,2021,
CAN,SE.PRM.CMPT.FE.ZS,Primary completion rate female,2020,
CAN,SE.PRM.CMPT.FE.ZS,Primary completion rate female,2019,
CAN,SE.PRM.CMPT.FE.ZS,Primary completion rate female,2018,
CAN,SE.PRM.CMPT.FE.ZS,Primary completion rate female,2017,
CAN,SE.PRM.CMPT.FE.ZS,Primary completion rate female,2016,
CAN,SE.PRM.CMPT.FE.ZS,Primary completion rate female,2015,
CAN,SE.PRM.CMPT.FE.ZS,Primary completion rate female,2014,
CAN,SE.PRM.CMPT.FE.ZS,Primary completion rate female,2013,
CAN,SE.PRM.CMPT.FE.ZS,Primary completion rate female,2012,
CAN,SE.PRM.CMPT.FE.ZS,Primary completion rate female,2011,
CAN,SE.PRM.CMPT.FE.ZS,Primary completion rate female,2010,
CAN,SE.PRM.CMPT.FE.ZS,Primary completion rate female,2009,
CAN,SE.PRM.CMPT.FE.ZS,Primary completion rate female,2008,
CAN,SE.PRM.CMPT.FE.ZS,Primary completion rate female,2007,
CAN,SE.PRM.CMPT.FE.ZS,Primary completion rate female,2006,
CAN,SE.PRM.CMPT.FE.ZS,Primary completion rate female,2005,
CAN,SE.PRM.CMPT.FE.ZS,Primary completion rate female,2004,
CAN,SE.PRM.CMPT.FE.ZS,Primary completion rate female,2003,
CAN,SE.PRM.CMPT.FE.ZS,Primary completion rate female,2002,
CAN,SE.PRM.CMPT.FE.ZS,Primary completion rate female,2001,
CAN,SE.PRM.CMPT.FE.ZS,Primary completion rate female,2000,98.2839584350586
CAN,SE.PRM.CMPT.MA.ZS,Primary completion rate male,2024,
CAN,SE.PRM.CMPT.MA.ZS,Primary completion rate male,2023,
CAN,SE.PRM.CMPT.MA.ZS,Primary completion rate male,2022,
CAN,SE.PRM.CMPT.MA.ZS,Primary completion rate male,2021,
CAN,SE.PRM.CMPT.MA.ZS,Primary completion rate male,2020,
CAN,SE.PRM.CMPT.MA.ZS,Primary completion rate male,2019,
CAN,SE.PRM.CMPT.MA.ZS,Primary completion rate male,2018,
CAN,SE.PRM.CMPT.MA.ZS,Primary completion rate male,2017,
CAN,SE.PRM.CMPT.MA.ZS,Primary completion rate male,2016,
CAN,SE.PRM.CMPT.MA.ZS,Primary completion rate male,2015,
CAN,SE.PRM.CMPT.MA.ZS,Primary completion rate male,2014,
CAN,SE.PRM.CMPT.MA.ZS,Primary completion rate male,2013,
CAN,SE.PRM.CMPT.MA.ZS,Primary completion rate male,2012,
CAN,SE.PRM.CMPT.MA.ZS,Primary completion rate male,2011,
CAN,SE.PRM.CMPT.MA.ZS,Primary completion rate male,2010,
CAN,SE.PRM.CMPT.MA.ZS,Primary completion rate male,2009,
CAN,SE.PRM.CMPT.MA.ZS,Primary completion rate male,2008,
CAN,SE.PRM.CMPT.MA.ZS,Primary completion rate male,2007,
CAN,SE.PRM.CMPT.MA.ZS,Primary completion rate male,2006,
CAN,SE.PRM.CMPT.MA.ZS,Primary completion rate male,2005,
CAN,SE.PRM.CMPT.MA.ZS,Primary completion rate male,2004,
CAN,SE.PRM.CMPT.MA.ZS,Primary completion rate male,2003,
CAN,SE.PRM.CMPT.MA.ZS,Primary completion rate male,2002,
CAN,SE.PRM.CMPT.MA.ZS,Primary completion rate male,2001,
CAN,SE.PRM.CMPT.MA.ZS,Primary completion rate male,2000,98.2429885864258
CAN,SE.PRM.CMPT.ZS,Primary completion rate,2024,
CAN,SE.PRM.CMPT.ZS,Primary completion rate,2023,
CAN,SE.PRM.CMPT.ZS,Primary completion rate,2022,
CAN,SE.PRM.CMPT.ZS,Primary completion rate,2021,
CAN,SE.PRM.CMPT.ZS,Primary completion rate,2020,
CAN,SE.PRM.CMPT.ZS,Primary completion rate,2019,
CAN,SE.PRM.CMPT.ZS,Primary completion rate,2018,
CAN,SE.PRM.CMPT.ZS,Primary completion rate,2017,
CAN,SE.PRM.CMPT.ZS,Primary completion rate,2016,
CAN,SE.PRM.CMPT.ZS,Primary completion rate,2015,
CAN,SE.PRM.CMPT.ZS,Primary completion rate,2014,
CAN,SE.PRM.CMPT.ZS,Primary completion rate,2013,
CAN,SE.PRM.CMPT.ZS,Primary completion rate,2012,
CAN,SE.PRM.CMPT.ZS,Primary completion rate,2011,
CAN,SE.PRM.CMPT.ZS,Primary completion rate,2010,
CAN,SE.PRM.CMPT.ZS,Primary completion rate,2009,
CAN,SE.PRM.CMPT.ZS,Primary completion rate,2008,
CAN,SE.PRM.CMPT.ZS,Primary completion rate,2007,
CAN,SE.PRM.CMPT.ZS,Primary completion rate,2006,
CAN,SE.PRM.CMPT.ZS,Primary completion rate,2005,
CAN,SE.PRM.CMPT.ZS,Primary completion rate,2004,
CAN,SE.PRM.CMPT.ZS,Primary completion rate,2003,
CAN,SE.PRM.CMPT.ZS,Primary completion rate,2002,
CAN,SE.PRM.CMPT.ZS,Primary completion rate,2001,
CAN,SE.PRM.CMPT.ZS,Primary completion rate,2000,98.2629928588867
CAN,SE.PRM.ENRL,Primary enrollment total,2024,
CAN,SE.PRM.ENRL,Primary enrollment total,2023,
CAN,SE.PRM.ENRL,Primary enrollment total,2022,2387130.0
CAN,SE.PRM.ENRL,Primary enrollment total,2021,2387118.0
CAN,SE.PRM.ENRL,Primary enrollment total,2020,2427843.0
CAN,SE.PRM.ENRL,Primary enrollment total,2019,2407739.0
CAN,SE.PRM.ENRL,Primary enrollment total,2018,2407006.0
CAN,SE.PRM.ENRL,Primary enrollment total,2017,2364626.0
CAN,SE.PRM.ENRL,Primary enrollment total,2016,2318914.0
CAN,SE.PRM.ENRL,Primary enrollment total,2015,2303964.0
CAN,SE.PRM.ENRL,Primary enrollment total,2014,2249164.0
CAN,SE.PRM.ENRL,Primary enrollment total,2013,2206136.0
CAN,SE.PRM.ENRL,Primary enrollment total,2012,2182843.0
CAN,SE.PRM.ENRL,Primary enrollment total,2011,2153778.0
CAN,SE.PRM.ENRL,Primary enrollment total,2010,2168022.0
CAN,SE.PRM.ENRL,Primary enrollment total,2009,2193237.0
CAN,SE.PRM.ENRL,Primary enrollment total,2008,2200335.0
CAN,SE.PRM.ENRL,Primary enrollment total,2007,2260819.0
CAN,SE.PRM.ENRL,Primary enrollment total,2006,2305211.0
CAN,SE.PRM.ENRL,Primary enrollment total,2005,2320738.0
CAN,SE.PRM.ENRL,Primary enrollment total,2004,2389188.0
CAN,SE.PRM.ENRL,Primary enrollment total,2003,
CAN,SE.PRM.ENRL,Primary enrollment total,2002,
CAN,SE.PRM.ENRL,Primary enrollment total,2001,
CAN,SE.PRM.ENRL,Primary enrollment total,2000,2456434.0
CAN,SE.PRM.NENR,Primary net enrollment rate,2024,
CAN,SE.PRM.NENR,Primary net enrollment rate,2023,
CAN,SE.PRM.NENR,Primary net enrollment rate,2022,
CAN,SE.PRM.NENR,Primary net enrollment rate,2021,
CAN,SE.PRM.NENR,Primary net enrollment rate,2020,
CAN,SE.PRM.NENR,Primary net enrollment rate,2019,
CAN,SE.PRM.NENR,Primary net enrollment rate,2018,
CAN,SE.PRM.NENR,Primary net enrollment rate,2017,99.8825
CAN,SE.PRM.NENR,Primary net enrollment rate,2016,99.95587
CAN,SE.PRM.NENR,Primary net enrollment rate,2015,99.58907
CAN,SE.PRM.NENR,Primary net enrollment rate,2014,99.39113
CAN,SE.PRM.NENR,Primary net enrollment rate,2013,99.43231
CAN,SE.PRM.NENR,Primary net enrollment rate,2012,99.45167
